company_id,year,cfo,cfi,cff,pat,cfo_quality_score,cfo_quality_label,cfo_sign,cfi_sign,cff_sign,pattern_label,data_status
ABB,2012,101.0,-59.0,-42.0,145.0,0.696551724137931,Moderate,+,-,-,Reinvestor,Available
ABB,2014,155.0,-144.0,-42.0,198.0,0.7828282828282829,Moderate,+,-,-,Reinvestor,Available
ABB,2015,215.0,-187.0,-58.0,229.0,0.9388646288209607,Moderate,+,-,-,Reinvestor,Available
ABB,2016,249.0,-77.0,-80.0,255.0,0.9764705882352941,Moderate,+,-,-,Reinvestor,Available
ABB,2017,307.0,-155.0,-90.0,277.0,1.108303249097473,High Quality,+,-,-,Shareholder Returns,Available
ABB,2018,153.0,-215.0,-102.0,401.0,0.38154613466334164,Accrual Risk,+,-,-,Reinvestor,Available
ABB,2019,499.0,-257.0,-143.0,450.0,1.1088888888888888,High Quality,+,-,-,Shareholder Returns,Available
ABB,2020,5437.0,-5643.0,1250.0,593.0,9.168634064080944,High Quality,+,-,+,Mixed,Available
ABB,2021,3784.0,-4009.0,-745.0,691.0,5.476121562952243,High Quality,+,-,-,Shareholder Returns,Available
ABB,2022,4097.0,-3936.0,-235.0,799.0,5.127659574468085,High Quality,+,-,-,Shareholder Returns,Available
ABB,2023,3777.0,-4699.0,923.0,949.0,3.9799789251844047,High Quality,+,-,+,Mixed,Available
ABB,2024,6038.0,-4943.0,-543.0,1201.0,5.027477102414655,High Quality,+,-,-,Shareholder Returns,Available
ADANIENSOL,2014,0.0,0.0,0.0,0.0,,NOT_AVAILABLE,0,0,0,Other,Available
ADANIENSOL,2015,-35.0,-1864.0,1902.0,-7.0,5.0,High Quality,-,-,+,Growth Funded by Debt,Available
ADANIENSOL,2016,1544.0,-816.0,-722.0,368.0,4.195652173913044,High Quality,+,-,-,Shareholder Returns,Available
ADANIENSOL,2017,2189.0,-1730.0,-455.0,416.0,5.262019230769231,High Quality,+,-,-,Shareholder Returns,Available
ADANIENSOL,2018,2198.0,-3192.0,1589.0,1143.0,1.9230096237970253,High Quality,+,-,+,Mixed,Available
ADANIENSOL,2019,2591.0,-3050.0,38.0,559.0,4.635062611806798,High Quality,+,-,+,Mixed,Available
ADANIENSOL,2020,5437.0,-5643.0,1250.0,706.0,7.701133144475921,High Quality,+,-,+,Mixed,Available
ADANIENSOL,2021,3784.0,-4009.0,-745.0,1290.0,2.933333333333333,High Quality,+,-,-,Shareholder Returns,Available
ADANIENSOL,2022,4097.0,-3936.0,-235.0,1236.0,3.3147249190938513,High Quality,+,-,-,Shareholder Returns,Available
ADANIENSOL,2023,3777.0,-4699.0,923.0,1281.0,2.9484777517564402,High Quality,+,-,+,Mixed,Available
ADANIENSOL,2024,6038.0,-4943.0,-543.0,1196.0,5.048494983277592,High Quality,+,-,-,Shareholder Returns,Available
ADANIENT,2013,7666.0,-14790.0,7199.0,1218.0,6.293924466338259,High Quality,+,-,+,Mixed,Available
ADANIENT,2014,8228.0,-8007.0,-1109.0,2646.0,3.109599395313681,High Quality,+,-,-,Shareholder Returns,Available
ADANIENT,2015,8532.0,-11465.0,3445.0,2298.0,3.7127937336814623,High Quality,+,-,+,Mixed,Available
ADANIENT,2016,5112.0,-1825.0,-3448.0,1000.0,5.112,High Quality,+,-,-,Shareholder Returns,Available
ADANIENT,2017,774.0,-1460.0,716.0,925.0,0.8367567567567568,Moderate,+,-,+,Mixed,Available
ADANIENT,2018,2942.0,-7649.0,5120.0,594.0,4.952861952861953,High Quality,+,-,+,Mixed,Available
ADANIENT,2019,3236.0,2487.0,-6158.0,506.0,6.395256916996048,High Quality,+,+,-,Liquidating Assets,Available
ADANIENT,2020,2454.0,-1082.0,-221.0,1040.0,2.3596153846153847,High Quality,+,-,-,Shareholder Returns,Available
ADANIENT,2021,4043.0,-8611.0,3109.0,1046.0,3.8652007648183555,High Quality,+,-,+,Mixed,Available
ADANIENT,2022,1385.0,-17041.0,15901.0,788.0,1.7576142131979695,High Quality,+,-,+,Mixed,Available
ADANIENT,2023,17626.0,-15459.0,-1198.0,2422.0,7.277456647398844,High Quality,+,-,-,Shareholder Returns,Available
ADANIENT,2024,10312.0,-18767.0,8879.0,3335.0,3.0920539730134933,High Quality,+,-,+,Mixed,Available
ADANIGREEN,2017,28.0,-1511.0,1559.0,-47.0,-0.5957446808510638,Accrual Risk,+,-,+,Mixed,Available
ADANIGREEN,2018,649.0,-4428.0,3942.0,-138.0,-4.702898550724638,Accrual Risk,+,-,+,Mixed,Available
ADANIGREEN,2019,1625.0,-2666.0,1045.0,-475.0,-3.4210526315789473,Accrual Risk,+,-,+,Mixed,Available
ADANIGREEN,2020,1965.0,-3743.0,2161.0,-68.0,-28.897058823529413,Accrual Risk,+,-,+,Mixed,Available
ADANIGREEN,2021,1601.0,-9137.0,7083.0,182.0,8.796703296703297,High Quality,+,-,+,Mixed,Available
ADANIGREEN,2022,3127.0,-18730.0,15986.0,489.0,6.394683026584867,High Quality,+,-,+,Mixed,Available
ADANIGREEN,2023,7265.0,-3857.0,-2973.0,973.0,7.466598150051388,High Quality,+,-,-,Shareholder Returns,Available
ADANIGREEN,2024,7713.0,-21060.0,13953.0,1260.0,6.121428571428571,High Quality,+,-,+,Mixed,Available
ADANIPORTS,2013,1379.0,-5136.0,4138.0,1639.0,0.8413666870042709,Moderate,+,-,+,Mixed,Available
ADANIPORTS,2014,1132.0,-2510.0,772.0,1741.0,0.6502010338885698,Moderate,+,-,+,Mixed,Available
ADANIPORTS,2015,3057.0,-2485.0,-237.0,2324.0,1.3154044750430292,High Quality,+,-,-,Shareholder Returns,Available
ADANIPORTS,2016,2381.0,-4153.0,2170.0,2856.0,0.8336834733893558,Moderate,+,-,+,Mixed,Available
ADANIPORTS,2017,4063.0,-2629.0,-1325.0,3902.0,1.0412608918503332,High Quality,+,-,-,Shareholder Returns,Available
ADANIPORTS,2018,5608.0,-3846.0,-1889.0,3690.0,1.5197831978319782,High Quality,+,-,-,Shareholder Returns,Available
ADANIPORTS,2019,6029.0,-4368.0,2313.0,4045.0,1.4904820766378244,High Quality,+,-,+,Mixed,Available
ADANIPORTS,2020,7402.0,-749.0,-4256.0,3785.0,1.9556142668428005,High Quality,+,-,-,Shareholder Returns,Available
ADANIPORTS,2021,7556.0,-14064.0,3514.0,5049.0,1.4965339671222024,High Quality,+,-,+,Mixed,Available
ADANIPORTS,2022,10420.0,-5493.0,-586.0,4953.0,2.103775489602261,High Quality,+,-,-,Shareholder Returns,Available
ADANIPORTS,2023,11900.0,-16716.0,-2734.0,5391.0,2.2073826748284175,High Quality,+,-,-,Shareholder Returns,Available
ADANIPORTS,2024,15018.0,-6768.0,-7800.0,8104.0,1.8531589338598222,High Quality,+,-,-,Shareholder Returns,Available
ADANIPOWER,2013,3001.0,-4064.0,861.0,-2295.0,-1.3076252723311548,Accrual Risk,+,-,+,Mixed,Available
ADANIPOWER,2014,3238.0,-4700.0,1631.0,-291.0,-11.127147766323024,Accrual Risk,+,-,+,Mixed,Available
ADANIPOWER,2015,5824.0,-4737.0,-1144.0,-816.0,-7.137254901960785,Accrual Risk,+,-,-,Reinvestor,Available
ADANIPOWER,2016,5257.0,-2692.0,-2713.0,551.0,9.540834845735027,High Quality,+,-,-,Shareholder Returns,Available
ADANIPOWER,2017,4725.0,-1212.0,-3539.0,-6174.0,-0.7653061224489796,Accrual Risk,+,-,-,Reinvestor,Available
ADANIPOWER,2018,5101.0,-520.0,-4600.0,-2103.0,-2.425582501188778,Accrual Risk,+,-,-,Reinvestor,Available
ADANIPOWER,2019,5610.0,-984.0,-4663.0,-984.0,-5.701219512195122,Accrual Risk,+,-,-,Reinvestor,Available
ADANIPOWER,2020,5598.0,-2304.0,-2377.0,-2275.0,-2.4606593406593404,Accrual Risk,+,-,-,Reinvestor,Available
ADANIPOWER,2021,7014.0,-2188.0,-5655.0,1270.0,5.522834645669291,High Quality,+,-,-,Shareholder Returns,Available
ADANIPOWER,2022,10233.0,774.0,-10338.0,4912.0,2.0832654723127035,High Quality,+,+,-,Liquidating Assets,Available
ADANIPOWER,2023,8431.0,1545.0,-10408.0,10727.0,0.7859606600167801,Moderate,+,+,-,Liquidating Assets,Available
ADANIPOWER,2024,14170.0,3481.0,-16864.0,20829.0,0.6803015027125642,Moderate,+,+,-,Liquidating Assets,Available
AMBUJACEM,2012,1860.0,-388.0,-509.0,1292.0,1.4396284829721362,High Quality,+,-,-,Shareholder Returns,Available
AMBUJACEM,2013,1267.0,-496.0,-672.0,1278.0,0.9913928012519562,Moderate,+,-,-,Reinvestor,Available
AMBUJACEM,2014,1675.0,-456.0,-721.0,1487.0,1.1264290517821116,High Quality,+,-,-,Shareholder Returns,Available
AMBUJACEM,2015,1557.0,-83.0,-900.0,808.0,1.926980198019802,High Quality,+,-,-,Shareholder Returns,Available
AMBUJACEM,2016,2810.0,-4165.0,-958.0,1434.0,1.9595536959553697,High Quality,+,-,-,Shareholder Returns,Available
AMBUJACEM,2017,3416.0,-738.0,-1015.0,1945.0,1.7562982005141388,High Quality,+,-,-,Shareholder Returns,Available
AMBUJACEM,2018,1703.0,-765.0,-719.0,2973.0,0.5728220652539522,Moderate,+,-,-,Reinvestor,Available
AMBUJACEM,2019,4739.0,-1191.0,-629.0,2783.0,1.7028386633129715,High Quality,+,-,-,Shareholder Returns,Available
AMBUJACEM,2020,4832.0,-1317.0,-3956.0,3107.0,1.5551979401351785,High Quality,+,-,-,Shareholder Returns,Available
AMBUJACEM,2021,5309.0,-2007.0,-516.0,3711.0,1.4306116949609269,High Quality,+,-,-,Shareholder Returns,Available
AMBUJACEM,2023,735.0,-14481.0,2931.0,3024.0,0.24305555555555555,Accrual Risk,+,-,+,Mixed,Available
AMBUJACEM,2024,5646.0,-8941.0,5689.0,4738.0,1.1916420430561419,High Quality,+,-,+,Mixed,Available
APOLLOHOSP,2013,443.0,-733.0,373.0,303.0,1.462046204620462,High Quality,+,-,+,Mixed,Available
APOLLOHOSP,2014,373.0,-356.0,-63.0,315.0,1.1841269841269841,High Quality,+,-,-,Shareholder Returns,Available
APOLLOHOSP,2015,470.0,-759.0,392.0,335.0,1.4029850746268657,High Quality,+,-,+,Mixed,Available
APOLLOHOSP,2016,597.0,-888.0,330.0,235.0,2.5404255319148934,High Quality,+,-,+,Mixed,Available
APOLLOHOSP,2017,623.0,-1152.0,477.0,131.0,4.755725190839694,High Quality,+,-,+,Mixed,Available
APOLLOHOSP,2018,537.0,-405.0,-108.0,60.0,8.95,High Quality,+,-,-,Shareholder Returns,Available
APOLLOHOSP,2019,905.0,-711.0,-215.0,200.0,4.525,High Quality,+,-,-,Shareholder Returns,Available
APOLLOHOSP,2020,1293.0,-289.0,-910.0,432.0,2.9930555555555554,High Quality,+,-,-,Shareholder Returns,Available
APOLLOHOSP,2021,1265.0,-880.0,-340.0,137.0,9.233576642335766,High Quality,+,-,-,Shareholder Returns,Available
APOLLOHOSP,2022,1696.0,-747.0,-792.0,1108.0,1.5306859205776173,High Quality,+,-,-,Shareholder Returns,Available
APOLLOHOSP,2023,1377.0,-857.0,-633.0,844.0,1.6315165876777251,High Quality,+,-,-,Shareholder Returns,Available
APOLLOHOSP,2024,1920.0,-1537.0,-311.0,935.0,2.053475935828877,High Quality,+,-,-,Shareholder Returns,Available
ASIANPAINT,2013,1187.0,-463.0,-601.0,1160.0,1.0232758620689655,High Quality,+,-,-,Shareholder Returns,Available
ASIANPAINT,2014,1402.0,-586.0,-626.0,1263.0,1.110055423594616,High Quality,+,-,-,Shareholder Returns,Available
ASIANPAINT,2015,1188.0,-465.0,-576.0,1427.0,0.8325157673440785,Moderate,+,-,-,Reinvestor,Available
ASIANPAINT,2016,2243.0,-866.0,-849.0,1803.0,1.2440377149195785,High Quality,+,-,-,Shareholder Returns,Available
ASIANPAINT,2017,1527.0,-681.0,-756.0,2016.0,0.7574404761904762,Moderate,+,-,-,Reinvestor,Available
ASIANPAINT,2018,2113.0,-1556.0,-1379.0,2098.0,1.0071496663489037,High Quality,+,-,-,Shareholder Returns,Available
ASIANPAINT,2019,2470.0,-918.0,-1117.0,2208.0,1.118659420289855,High Quality,+,-,-,Shareholder Returns,Available
ASIANPAINT,2020,3038.0,-518.0,-2871.0,2774.0,1.0951694304253785,High Quality,+,-,-,Shareholder Returns,Available
ASIANPAINT,2021,3683.0,-541.0,-650.0,3207.0,1.1484253196133458,High Quality,+,-,-,Shareholder Returns,Available
ASIANPAINT,2022,986.0,-317.0,-1808.0,3085.0,0.3196110210696921,Accrual Risk,+,-,-,Reinvestor,Available
ASIANPAINT,2023,4193.0,-1282.0,-2140.0,4195.0,0.999523241954708,Moderate,+,-,-,Reinvestor,Available
ASIANPAINT,2024,6104.0,-2548.0,-2982.0,5558.0,1.0982367758186398,High Quality,+,-,-,Shareholder Returns,Available
ATGL,,,,,,,NOT_AVAILABLE,N/A,N/A,N/A,Other,Cash-flow data unavailable
AXISBANK,2013,2573.0,-10939.0,14931.0,5179.0,0.4968140567677158,Accrual Risk,+,-,+,Mixed,Available
AXISBANK,2014,14464.0,-14166.0,7785.0,6218.0,2.326149887423609,High Quality,+,-,+,Mixed,Available
AXISBANK,2015,-15162.0,-7972.0,31045.0,7358.0,-2.060614297363414,Accrual Risk,-,-,+,Growth Funded by Debt,Available
AXISBANK,2016,-34495.0,9211.0,22495.0,8224.0,-4.19443093385214,Accrual Risk,-,+,+,Distress Signal,Available
AXISBANK,2017,32209.0,-12458.0,-2487.0,3679.0,8.754824680619734,High Quality,+,-,-,Shareholder Returns,Available
AXISBANK,2018,-38390.0,-10007.0,41342.0,276.0,-139.09420289855072,Accrual Risk,-,-,+,Growth Funded by Debt,Available
AXISBANK,2019,37125.0,-18674.0,5643.0,4677.0,7.937780628608082,High Quality,+,-,+,Mixed,Available
AXISBANK,2020,30416.0,-9485.0,8865.0,1627.0,18.694529809465273,High Quality,+,-,+,Mixed,Available
AXISBANK,2021,12633.0,-54288.0,7279.0,6588.0,1.9175774134790529,High Quality,+,-,+,Mixed,Available
AXISBANK,2022,28137.0,-27112.0,47894.0,13025.0,2.1602303262955855,High Quality,+,-,+,Mixed,Available
AXISBANK,2023,22075.0,-32351.0,6641.0,9580.0,2.3042797494780793,High Quality,+,-,+,Mixed,Available
AXISBANK,2024,-5555.0,-9001.0,22341.0,24861.0,-0.2234423394071035,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJAJ-AUTO,2013,2218.0,-1394.0,-1445.0,3133.0,0.7079476540057453,Moderate,+,-,-,Reinvestor,Available
BAJAJ-AUTO,2014,3502.0,-2072.0,-1496.0,3380.0,1.036094674556213,High Quality,+,-,-,Shareholder Returns,Available
BAJAJ-AUTO,2015,2114.0,-380.0,-1644.0,3026.0,0.6986120290812955,Moderate,+,-,-,Reinvestor,Available
BAJAJ-AUTO,2016,3690.0,-68.0,-3384.0,4061.0,0.9086431913321842,Moderate,+,-,-,Reinvestor,Available
BAJAJ-AUTO,2017,3267.0,-3610.0,-190.0,4079.0,0.8009316008825692,Moderate,+,-,-,Reinvestor,Available
BAJAJ-AUTO,2018,4328.0,-1954.0,-1885.0,4219.0,1.0258355060440862,High Quality,+,-,-,Shareholder Returns,Available
BAJAJ-AUTO,2019,2487.0,-273.0,-2074.0,4928.0,0.5046672077922078,Moderate,+,-,-,Reinvestor,Available
BAJAJ-AUTO,2020,3850.0,1766.0,-6247.0,5212.0,0.7386799693016116,Moderate,+,+,-,Liquidating Assets,Available
BAJAJ-AUTO,2021,3120.0,-2869.0,-20.0,4857.0,0.6423718344657195,Moderate,+,-,-,Reinvestor,Available
BAJAJ-AUTO,2022,4197.0,276.0,-4056.0,6166.0,0.6806681803438209,Moderate,+,+,-,Liquidating Assets,Available
BAJAJ-AUTO,2023,5277.0,1211.0,-7181.0,6060.0,0.8707920792079208,Moderate,+,+,-,Liquidating Assets,Available
BAJAJ-AUTO,2024,6558.0,-72.0,-6167.0,7708.0,0.8508043591074209,Moderate,+,-,-,Reinvestor,Available
BAJAJFINSV,2013,-6922.0,2953.0,4592.0,2214.0,-3.1264679313459802,Accrual Risk,-,+,+,Distress Signal,Available
BAJAJFINSV,2014,-9807.0,3764.0,6521.0,2191.0,-4.476038338658147,Accrual Risk,-,+,+,Distress Signal,Available
BAJAJFINSV,2015,-10731.0,3709.0,6839.0,2409.0,-4.454545454545454,Accrual Risk,-,+,+,Distress Signal,Available
BAJAJFINSV,2016,-9795.0,-886.0,11602.0,2775.0,-3.5297297297297296,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJAJFINSV,2017,-10922.0,151.0,12513.0,3450.0,-3.165797101449275,Accrual Risk,-,+,+,Distress Signal,Available
BAJAJFINSV,2018,-19580.0,-922.0,19590.0,4176.0,-4.688697318007663,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJAJFINSV,2019,-27076.0,-6903.0,34535.0,5374.0,-5.038332713062895,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJAJFINSV,2020,-23369.0,-9948.0,34479.0,5994.0,-3.898732065398732,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJAJFINSV,2021,4547.0,-3684.0,1687.0,7367.0,0.6172118908646668,Moderate,+,-,+,Mixed,Available
BAJAJFINSV,2022,-33670.0,1445.0,32326.0,8314.0,-4.049795525619437,Accrual Risk,-,+,+,Distress Signal,Available
BAJAJFINSV,2023,-39480.0,-13945.0,51016.0,12210.0,-3.2334152334152333,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJAJFINSV,2024,-68674.0,-10960.0,82709.0,15595.0,-4.403590894517474,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJAJHLDNG,2013,473.0,-369.0,-332.0,1856.0,0.2548491379310345,Accrual Risk,+,-,-,Reinvestor,Available
BAJAJHLDNG,2014,872.0,-519.0,-326.0,1988.0,0.4386317907444668,Accrual Risk,+,-,-,Reinvestor,Available
BAJAJHLDNG,2015,796.0,-464.0,-391.0,2029.0,0.39231148348940365,Accrual Risk,+,-,-,Reinvestor,Available
BAJAJHLDNG,2016,1147.0,1019.0,-761.0,2265.0,0.506401766004415,Moderate,+,+,-,Liquidating Assets,Available
BAJAJHLDNG,2017,-923.0,-372.0,-110.0,2473.0,-0.3732308936514355,Accrual Risk,-,-,-,Pre-Revenue,Available
BAJAJHLDNG,2018,1631.0,-1123.0,-434.0,2655.0,0.6143126177024482,Moderate,+,-,-,Reinvestor,Available
BAJAJHLDNG,2019,628.0,-163.0,-536.0,3048.0,0.20603674540682415,Accrual Risk,+,-,-,Reinvestor,Available
BAJAJHLDNG,2020,1920.0,-800.0,-1028.0,3080.0,0.6233766233766234,Moderate,+,-,-,Reinvestor,Available
BAJAJHLDNG,2021,272.0,-308.0,-37.0,3654.0,0.07443897099069513,Accrual Risk,+,-,-,Reinvestor,Available
BAJAJHLDNG,2022,1610.0,-151.0,-1460.0,4126.0,0.39020843431895297,Accrual Risk,+,-,-,Reinvestor,Available
BAJAJHLDNG,2023,1728.0,-137.0,-1587.0,4946.0,0.3493732308936514,Accrual Risk,+,-,-,Reinvestor,Available
BAJAJHLDNG,2024,1941.0,-472.0,-1455.0,7365.0,0.26354378818737273,Accrual Risk,+,-,-,Reinvestor,Available
BAJFINANCE,2015,-7064.0,-360.0,6867.0,898.0,-7.866369710467706,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJFINANCE,2016,-9870.0,-687.0,11656.0,1279.0,-7.716966379984362,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJFINANCE,2017,-10439.0,-3047.0,12513.0,1836.0,-5.685729847494553,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJFINANCE,2018,-20566.0,1075.0,19503.0,2496.0,-8.239583333333334,Accrual Risk,-,+,+,Distress Signal,Available
BAJFINANCE,2019,-29062.0,-5379.0,34449.0,3995.0,-7.27459324155194,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJFINANCE,2020,-24412.0,-8758.0,34167.0,5264.0,-4.637537993920972,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJFINANCE,2021,-807.0,-429.0,1741.0,4420.0,-0.18257918552036198,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJFINANCE,2022,-37090.0,6347.0,32275.0,7028.0,-5.277461582242458,Accrual Risk,-,+,+,Distress Signal,Available
BAJFINANCE,2023,-42112.0,-10394.0,50675.0,11508.0,-3.659367396593674,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BAJFINANCE,2024,-72760.0,-7171.0,82415.0,14451.0,-5.034945678499758,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BANKBARODA,2013,23196.0,-514.0,-790.0,4829.0,4.803478981155519,High Quality,+,-,-,Shareholder Returns,Available
BANKBARODA,2014,42233.0,-730.0,5151.0,5036.0,8.386219221604447,High Quality,+,-,+,Mixed,Available
BANKBARODA,2015,17838.0,-556.0,-6.0,3950.0,4.5159493670886075,High Quality,+,-,-,Shareholder Returns,Available
BANKBARODA,2016,-10011.0,-4005.0,-616.0,-5033.0,1.9890721239817206,High Quality,-,-,-,Pre-Revenue,Available
BANKBARODA,2017,17865.0,-551.0,-198.0,1855.0,9.630727762803234,High Quality,+,-,-,Shareholder Returns,Available
BANKBARODA,2018,-59692.0,-414.0,3413.0,-1836.0,32.5119825708061,High Quality,-,-,+,Growth Funded by Debt,Available
BANKBARODA,2019,-1449.0,-2537.0,4449.0,1166.0,-1.2427101200686106,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BANKBARODA,2020,18531.0,-139.0,14729.0,981.0,18.889908256880734,High Quality,+,-,+,Mixed,Available
BANKBARODA,2021,-887.0,-471.0,-986.0,1620.0,-0.5475308641975308,Accrual Risk,-,-,-,Pre-Revenue,Available
BANKBARODA,2022,6210.0,-3645.0,-998.0,7933.0,0.7828060002521114,Moderate,+,-,-,Reinvestor,Available
BANKBARODA,2023,-21354.0,-1096.0,-5405.0,15005.0,-1.423125624791736,Accrual Risk,-,-,-,Pre-Revenue,Available
BANKBARODA,2024,-6274.0,-1285.0,5476.0,18869.0,-0.3325030473263024,Accrual Risk,-,-,+,Growth Funded by Debt,Available
BEL,2013,-1539.0,1753.0,-158.0,911.0,-1.6893523600439078,Accrual Risk,-,+,-,Other,Available
BEL,2014,-569.0,759.0,-213.0,952.0,-0.5976890756302521,Accrual Risk,-,+,-,Other,Available
BEL,2015,1434.0,-839.0,-209.0,1197.0,1.1979949874686717,High Quality,+,-,-,Shareholder Returns,Available
BEL,2016,2260.0,-1470.0,-318.0,1337.0,1.6903515332834704,High Quality,+,-,-,Shareholder Returns,Available
BEL,2017,-61.0,3115.0,-2857.0,1523.0,-0.04005252790544977,Accrual Risk,-,+,-,Other,Available
BEL,2018,-687.0,-6.0,-1202.0,1431.0,-0.480083857442348,Accrual Risk,-,-,-,Pre-Revenue,Available
BEL,2019,1514.0,-896.0,-663.0,1887.0,0.8023317435082141,Moderate,+,-,-,Reinvestor,Available
BEL,2020,2570.0,-649.0,-1061.0,1825.0,1.4082191780821918,High Quality,+,-,-,Shareholder Returns,Available
BEL,2021,5093.0,-2595.0,-1076.0,2100.0,2.4252380952380954,High Quality,+,-,-,Shareholder Returns,Available
BEL,2022,4207.0,-4872.0,-1078.0,2400.0,1.7529166666666667,High Quality,+,-,-,Shareholder Returns,Available
BEL,2023,1199.0,2708.0,-1262.0,2986.0,0.4015405224380442,Accrual Risk,+,+,-,Liquidating Assets,Available
BEL,2024,4659.0,-5924.0,-1475.0,3985.0,1.1691342534504392,High Quality,+,-,-,Shareholder Returns,Available
BHARTIARTL,2013,22608.0,-18676.0,-4566.0,2267.0,9.972651080723423,High Quality,+,-,-,Shareholder Returns,Available
BHARTIARTL,2014,26233.0,-25181.0,2774.0,3019.0,8.689301093077178,High Quality,+,-,+,Mixed,Available
BHARTIARTL,2015,28059.0,-22301.0,-9672.0,5048.0,5.558438985736926,High Quality,+,-,-,Shareholder Returns,Available
BHARTIARTL,2016,27942.0,-14091.0,-11946.0,6893.0,4.053677643986653,High Quality,+,-,-,Shareholder Returns,Available
BHARTIARTL,2017,28280.0,-30680.0,-351.0,4241.0,6.668238622966282,High Quality,+,-,-,Shareholder Returns,Available
BHARTIARTL,2018,29854.0,-27940.0,1920.0,2184.0,13.66941391941392,High Quality,+,-,+,Mixed,Available
BHARTIARTL,2019,20070.0,-28286.0,9464.0,1688.0,11.889810426540285,High Quality,+,-,+,Mixed,Available
BHARTIARTL,2020,18129.0,-29598.0,19144.0,-30664.0,-0.5912144534307331,Accrual Risk,+,-,+,Mixed,Available
BHARTIARTL,2021,48205.0,-27286.0,-24910.0,-12364.0,-3.8988191523778712,Accrual Risk,+,-,-,Reinvestor,Available
BHARTIARTL,2022,55017.0,-41478.0,-15203.0,8305.0,6.624563515954245,High Quality,+,-,-,Shareholder Returns,Available
BHARTIARTL,2023,65325.0,-39232.0,-24470.0,12287.0,5.31659477496541,High Quality,+,-,-,Shareholder Returns,Available
BHARTIARTL,2024,78898.0,-51089.0,-27778.0,8558.0,9.219210095816779,High Quality,+,-,-,Shareholder Returns,Available
BHEL,2013,1759.0,-1113.0,472.0,6693.0,0.26281189302256086,Accrual Risk,+,-,+,Mixed,Available
BHEL,2014,4512.0,-868.0,523.0,3502.0,1.2884066247858366,High Quality,+,-,+,Mixed,Available
BHEL,2015,821.0,650.0,-3543.0,1450.0,0.5662068965517242,Moderate,+,+,-,Liquidating Assets,Available
BHEL,2016,374.0,23.0,-122.0,-706.0,-0.5297450424929179,Accrual Risk,+,+,-,Liquidating Assets,Available
BHEL,2017,560.0,-565.0,-468.0,455.0,1.2307692307692308,High Quality,+,-,-,Shareholder Returns,Available
BHEL,2018,989.0,961.0,-667.0,438.0,2.2579908675799087,High Quality,+,+,-,Liquidating Assets,Available
BHEL,2019,-3860.0,1919.0,-32.0,1002.0,-3.852295409181637,Accrual Risk,-,+,-,Other,Available
BHEL,2020,-2892.0,1877.0,1622.0,-1468.0,1.9700272479564032,High Quality,-,+,+,Distress Signal,Available
BHEL,2021,560.0,-42.0,-394.0,-2700.0,-0.2074074074074074,Accrual Risk,+,-,-,Reinvestor,Available
BHEL,2022,660.0,-1118.0,-329.0,445.0,1.4831460674157304,High Quality,+,-,-,Shareholder Returns,Available
BHEL,2023,-741.0,1480.0,89.0,654.0,-1.1330275229357798,Accrual Risk,-,+,+,Distress Signal,Available
BHEL,2024,-3713.0,1331.0,2656.0,282.0,-13.166666666666666,Accrual Risk,-,+,+,Distress Signal,Available
BOSCHLTD,2012,871.0,-824.0,-156.0,958.0,0.9091858037578288,Moderate,+,-,-,Reinvestor,Available
BOSCHLTD,2013,1057.0,-846.0,-238.0,885.0,1.1943502824858756,High Quality,+,-,-,Shareholder Returns,Available
BOSCHLTD,2015,1396.0,-1183.0,-237.0,1338.0,1.0433482810164425,High Quality,+,-,-,Shareholder Returns,Available
BOSCHLTD,2016,1318.0,-995.0,-356.0,1531.0,0.8608752449379491,Moderate,+,-,-,Reinvestor,Available
BOSCHLTD,2017,1457.0,1246.0,-2670.0,1741.0,0.8368753589890867,Moderate,+,+,-,Liquidating Assets,Available
BOSCHLTD,2018,1729.0,-1170.0,-325.0,1371.0,1.261123267687819,High Quality,+,-,-,Shareholder Returns,Available
BOSCHLTD,2019,593.0,1766.0,-2531.0,1598.0,0.3710888610763454,Accrual Risk,+,+,-,Liquidating Assets,Available
BOSCHLTD,2020,1336.0,-873.0,-399.0,650.0,2.0553846153846154,High Quality,+,-,-,Shareholder Returns,Available
BOSCHLTD,2021,835.0,-463.0,-338.0,482.0,1.7323651452282158,High Quality,+,-,-,Shareholder Returns,Available
BOSCHLTD,2022,271.0,-33.0,-383.0,1217.0,0.22267871815940837,Accrual Risk,+,-,-,Reinvestor,Available
